27,at.derstandard,wirtschaft,http://derstandard.at/2000068039054/Aus-fuer-Modine-in-Kaernten-Keine-Ahnung-wies-jetzt-weitergeht?ref=rss,Standard Verlagsgesellschaft M.B.H.;Walter Müller,"US-Konzern - Aus für Modine in Kärnten: ""Keine Ahnung, wie's jetzt weitergeht""","""Praktisch von heute auf morgen"" habe die Konzernleitung mitgeteilt, dass sie den Betrieb, in dem Wärmeaustauschkomponenten für Kühlgeräte produziert werden, zusperrt. 146 Mitarbeiterinnen und Mitarbeiter, viele über 50, Ehepaare, junge Häuslbauer, stehen mit einem Schlag – jetzt vor Weihnachten – ohne Job da. Dafür mussten wir jetzt allerdings leider auch das Werk im Gailtal schließen"", ließ Modine-Vice Präsident Dennis Appel per Aussendung knapp wissen. Das Unternehmen wurde schließlich an ein italienisch-holländisches Bankenkonsortium verhökert, dann übernahm der finnische Konzern Luvata, hinter dem Fondsgesellschaften standen. ""Weil's so gut gelaufen ist, habe ich mich endlich drübergetraut und einen Kredit für den Hausausbau aufgenommen – 120.000 Euro. ""Natürlich werden wir den Menschen bei ihren finanziellen Problemen helfen, soweit es geht"", sagt SPÖ -Bürgermeister Hartlieb, der hauptberuflich die örtliche Raiffeisenbank leitet. Es sei für die gesamte, von der Land-und Forstwirtschaft und dem Tourismus geprägte Region ""eine Katastrophe"", sagt Bürgermeister Hartlieb, zumal dieser Landstrich kaum Jobs biete. Zurück bleiben meist ältere Menschen – die zum Teil jetzt im einzigen lukrativen Betrieb ihren Job verloren haben. ""Die Frage ist: Was wird nachfolgen, und hier schaut es eher düster aus – denn so wie früher, dass man sich um eine neue Industrieansiedelung umschauen kann, funktioniert das nicht mehr. Eine Chance aber lebe: Die Region könne durch ihre schöne, gesunde Naturlandschaft und günstigen Lebensbedingungen positiv aufgeladen werden.",2017-11-18 12:00:00.000000,2017-11-18 16:51:37.745644
24,at.derstandard,wirtschaft,http://derstandard.at/2000068039127/VW-Ablasshandel-im-Abgasskandal?ref=rss,Standard Verlagsgesellschaft M.B.H.;Luise Ungerboeck,Dieselgate - VW: Ablasshandel im Abgasskandal,"Das allerdings wohl eher nicht aus Großmut, sondern um eine Klage vom Hals zu bekommen, die dieser Kunde im Juli 2016 angestrengt hat. Das Gericht hat einen Sachverständigen der TU Wien beauftragt, zu prüfen, ob der mit Schummelsoftware ausgerüstete Kompakt-SUV die im Neuen Europäischen Fahrzyklus (NEFZ) vorgeschriebenen Stickoxidwerte (NOx) einhält – und zwar ohne die vom deutschen Kraftfahrtbundesamt als verbotene Abschalteinrichtung qualifizierte Manipulationssoftware. Dieser ""Fahrzeugeintausch"" ist freilich an Bedingungen gebunden: Er findet ""ausschließlich aus wirtschaftlichen Gründen"" statt, und ""es ist daraus auch kein Anerkenntnis einer der von Ihnen im Verfahren des Landesgerichtes Linz geltend gemachten Ansprüche abzuleiten"", heißt es in dem Schreiben, dass dem STANDARD vorliegt. Letzteres ist bei Vergleichen, mit denen Verfahren ""ewig ruhend gestellt"" werden, üblich. Vom Test, bei dem der Gutachter, vereinfacht ausgedrückt, einen Monat lang versucht, auf dem Rollenprüfstand eine Straßenfahrt im ""Schmutzmodus"" zu simulieren, also quasi die Schummelsoftware auszutricksen, dürfte eigentlich keine Gefahr ausgehen. Anderseits: Der aufwendige Test ist notwendig, weil sich VW weigert, den Quellcode von Abgasreinigungs- und Schummelsoftware herauszurücken. Auf diese Fragen gab es seitens der Porsche Holding am Freitag keine Antwort. ""Im Einzelfall wurden Fahrzeugeintäusche auf Kundenwunsch durchgeführt, sofern dies aus prozessökonomischer Sicht der beklagten Partei sinnvoll und zur Erhaltung bzw. Wiederherstellung der Kundenzufriedenheit erforderlich war"", teilte Unternehmenssprecher Richard Mieling mit. Klägeranwalt Michael Poduschka resümiert: ""VW hat panische Angst vor diesem Gutachten"", es könnte sich ja herausstellen, dass die Grenzwerte im ""Schmutzmodus"" überschritten werden. Dann könnten bis Jahresende (da verjähren die Ansprüche) noch viele Autokäufer klagen – und zumindest funkelnagelneue Fahrzeuge bekommen, ohne Aufzahlung.",2017-11-18 12:09:01.000000,2017-11-18 16:51:34.269164
16,at.derstandard,wirtschaft,http://derstandard.at/2000068006977/Die-Vermessung-der-Welt-jenseits-von-Google?ref=rss,Standard Verlagsgesellschaft M.B.H.;Regina Bruckner,Horizont-Erweiterung - Vermessung der Welt jenseits von Google,"Rosling Rönnlund hat ein Team von Fotografen losgeschickt, die 168 Familien in 37 Ländern der Welt besuchten. Hans' Sohn Ola studierte zu jener Zeit Wirtschaftsgeschichte und beschäftigte sich mit animierten, digitalen Filmen. Sein Sohn Ola, Annas Mann, führte das Projekt weiter und heuerte professionelle Software-Entwickler in London an. ""10.000 müssten es in etwa sein, um ein repräsentatives Bild der Welt zu bekommen"", sagt sie. Der Kampf gegen das Unwissen lag dem heuer im Frühling verstorbenen Hans Rosling am Herzen. Dass Suchmaschinen nicht frei von gesellschaftlichen Normen, Werten und Ideologien sind, liegt auf der Hand. Dass es angesichts der Marktmacht von Google dafür zu spät sein könnte, glaubt die Wissenschafterin nicht. Die Ikea Foundation gibt etwa Geld, das schwedische Pendant zum heimischen Adressenverlag Herold und Melinda Gates vielleicht künftig auch. Was sie berührt, ist der Umstand, dass Menschen ganz unabhängig von ihrem Wohlstand in Würde leben wollen. Rosling Rönnlund kennt jedes einzelne Foto genau, schiebt Balken auf der Online-Seite des Gapminder-Projektes von links nach rechts.",2017-11-18 15:00:00.000000,2017-11-18 16:51:23.904542
14,de.sueddeutsche,wirtschaft,http://www.sueddeutsche.de/wirtschaft/sz-wirtschaftsgipfel-kardinal-marx-grundeinkommen-ist-das-ende-der-demokratie-1.3755338,Jan Schmidbauer,Kardinal Marx: Grundeinkommen ist "das Ende der Demokratie","Kardinal Reinhard Marx hat sich gegen die Einführung eines bedingungslosen Grundeinkommens ausgesprochen. Den Menschen ein festes Einkommen zur Existenzsicherung zu zahlen, sei jedoch keine Lösung für das Problem, sagte Marx. Es gehört zur Grundkonstitution des Menschseins, dass ich für mich und meine Familie etwas schaffe, das von Wert ist."" Schon jetzt könne man sehen, welche politischen Folgen es habe, wenn Menschen sich nicht mehr gebraucht fühlen. Man müsse darauf achten, dass der Mensch weiterhin die Computer kontrolliere und nicht anders herum. Es könne ""eine Einschränkung der Freiheit sein, wenn nicht mehr wir fragen, was richtig ist, sondern die Maschinen uns diese Entscheidung abnehmen"", sagte er. ""Das iPhone macht mich nicht weniger religiös"", sagte Marx, der beim Gespräch immer wieder sein eigenes Smartphone hervorzog. Kritisch äußerte sich Marx auch über die ungleiche Verteilung von Vermögen. ""Wir müssen die politischen Folgen der Ungleichheit im Auge behalten"", sagte er. Sie sei ein wichtiger Grund für den zunehmenden Nationalismus in vielen Staaten.",2017-11-18 11:23:02.000000,2017-11-18 16:51:20.113695
21,at.derstandard,Lifestyle,http://derstandard.at/2000067989823/Geri-Winkler-Der-Mann-der-alle-Laender-der-Welt-besuchte?ref=rss,Standard Verlagsgesellschaft M.B.H.;Sascha Aumüller,"Weltenbummler - Geri Winkler: Der Wiener, der alle Länder der Welt besuchte","Auf das Visum für den Staat, der ihn endgültig zum Weltreisenden im Wortsinn macht, musste er wochenlang warten, vorab jede Hotelbuchung und ein polizeiliches Führungszeugnis beibringen. ""Einfach nur Länder zu sammeln war nie mein Ding, ich möchte überall ein bisserl länger bleiben."" Winkler wächst in Döbling als Sohn eines Gerichtssachverständigen für Verkehrsunfälle auf, die Mutter hilft dem Vater im Büro. ""Mit 17 stand ich auf der Hadikgasse und streckte meinen Daumen raus"", sagt Winkler über den eigentlichen Beginn seiner Abenteuerlust. Später absolviert Winkler ein Mathematikstudium, wird Lehrer am Wiener Billrothgymnasium – nicht die schlechteste Voraussetzung, um viele Wochen im Jahr auf Reisen zu gehen, wie er selbst sagt. Im Jahr 2001 ändert sich Grundlegendes für Winkler, der an Diabetes vom Typ 1 leidet, also regelmäßig Insulin spritzen muss. Er schreibt sechs Herstellerfirmen für Blutzuckermessgeräte an: ""Bin bereit, Ihre Geräte unter extremen Bedingungen im Kaukasus zu testen."" In acht Monaten fährt er mit dem Fahrrad durch sieben Länder und absolviert dabei die maximal möglichen 9.261 Höhenmeter bis zum höchsten Punkt der Erde. Die beiden waren Lehrer an derselben Schule, sind seit 13 Jahren ein Paar und oft zusammen verreist. ""Früher gab es einen Club für Vielreisende, in dem man einander persönlich Stempel im Pass oder Reservierungsbestätigungen zeigte.",2017-11-18 13:00:00.000000,2017-11-18 16:51:31.294400
22,at.derstandard,Lifestyle,http://derstandard.at/2000067269576/Heisse-Naechtein-der-Schweiz?ref=rss,Standard Verlagsgesellschaft M.B.H.;Markus Böhm,Luxusuhren - Was los ist mit der Schweizer Uhrenbranche,"Irgendwie ist es beruhigend, dass auch (extrem) reiche und mächtige Männer manchmal keinen Schlaf finden. Ist dies doch ein Indiz dafür, dass das Geschäft nicht mehr ganz so rund läuft. Mit teuren Zeitmessern der Marken IWC, Piaget oder Jaeger-LeCoultre erzielt das Unternehmen mehr als ein Viertel des Umsatzes. Auf erwähnter Generalversammlung nahm Rupert einen radikalen Umbau des Verwaltungsrats vor, um den Konzern neu auszurichten und in erster Linie die Führungsmannschaft zu verjüngen. Er konnte nun über das Schicksal von Marken wie Vacheron Constantin, Piaget oder Panerai entscheiden. Ein herber Verlust für den Konzern, gut möglich, dass Johann Rupert auch in jener Zeit schlecht geschlafen hat. So kam es, dass George Kern bei Breitling quasi von heute auf morgen eine neue Heimat fand. Hauptgrund ist das dynamische Tourismusgeschäft, auf dessen Konto mehr als ein Drittel der Luxusgüterverkäufe entfällt. Die offensichtlich wieder erwachte Kauflust reicher Konsumenten bescherte dem Hersteller einen Umsatzsprung von zwölf Prozent. Das Betriebsergebnis sei um rund 45 Prozent gestiegen, hieß es Ende September vonseiten des Konzerns.",2017-11-18 13:00:00.000000,2017-11-18 16:51:32.295814
23,at.derstandard,Panorama,http://derstandard.at/2000068053226/Klimakonferenz-Entwicklungslaender-werden-weiter-unterstuetzt?ref=rss,Standard Verlagsgesellschaft M.B.H.,Umwelt - Spätes Ende mit kleinen Fortschritten bei der Klimakonferenz,"Bonn/Wien – Die UN-Klimakonferenz in Bonn ist erst nach einer Verlängerung wegen Finanzstreitigkeiten Samstag früh zu Ende gegangen. Erst kurz nach 5.00 Uhr wurde vermeldet, dass alle Entscheidungen der COP 23 gefallen waren. Laut Konferenz-Präsident, Fidschis Regierungschef Frank Bainirama, einigten sich die Delegationen auf eine Regelung zur Fortführung des Anpassungsfonds. ""Das Ergebnis der Konferenz ist eine solide Basis für die weiteren Verhandlungen, die im Dezember 2018 bei der Konferenz in Katowice zu einem Gesamtergebnis betreffend die Umsetzung des Übereinkommens von Paris führen sollen. Österreich als EU-Ratspräsidentschaft im zweiten Halbjahr 2018 wird bei den weiteren Verhandlungen eine verantwortungsvolle Rolle innehaben"", war das Resümee von Umweltminister Andrä Rupprechter ( ÖVP ). Global 2000 machte in einer Aussendung erneut darauf aufmerksam, dass die derzeitigen Zusagen der Staaten nicht ausreichen, um die Pariser Klimaziele einzuhalten. Laut EEA gehört Österreich neben Belgien, Finnland, Deutschland, Irland, Luxemburg und Malta zu den sieben Ländern in der EU, die ihre 2020-Klimaziele verfehlen werden, wenn keine neuen Maßnahmen gesetzt werden. ""Der Geist von Paris ist in Bonn kaum zu merken"", betonte Greenpeace-Österreich-Geschäftsführer Alexander Egit. Er erklärte, es zeichne sich mit der Konferenz in Bonn eine Arzt Kulturwende ab. ""Bei der Klimakonferenz in Bonn wurde festgehalten, dass auch die Zeit vor 2020 genutzt werden soll, um sinnvolle Maßnahmen auf den Weg zu bringen"", betonte Johannes Wahlmüller, Klima- und Energiesprecher von Global 2000, auch in Richtung der kommenden österreichischen Regierung.",2017-11-18 12:48:37.000000,2017-11-18 16:51:33.241091
118,at.derstandard,International,http://derstandard.at/2000068016150/Deutsche-wollen-Neuwahlen-wenn-Jamaika-scheitert?ref=rss,Standard Verlagsgesellschaft M.B.H.;Birgit Baumann Aus Berlin,Sondierungsgespräche - Deutsche wollen Neuwahlen – wenn Jamaika scheitert,"Immerhin verkündete Bayerns Ministerpräsident und CSU-Chef Horst Seehofer am Freitagvormittag, nachdem die als final angedachten Sondierungen in der Nacht zuvor gescheitert waren: ""Für wenige Minuten ist es auch mal schön."" Am 24. Oktober hat sich der neue Bundestag konstituiert, sie und ihre Kabinettskollegen sind nur noch geschäftsführend im Amt. Sie würde dann eine Minderheitsregierung führen und müsste sich wechselnde Mehrheiten suchen – was schwierig sein dürfte. Merkel selbst dürfte auf eine Minderheitsregierung, die es im Bund noch nie gab, keine große Lust haben. Zuvor aber müsste Steinmeier noch einmal mit den Parteien reden und ausloten, ob es nicht doch die Möglichkeit gibt, eine Regierung zu bilden. Denn eigentlich wollen die Jamaikaner ja ein Bündnis schmieden – sagten sie zumindest auch am Freitag nach der gescheiterten letzten Verhandlungsrunde. Grünen-Verhandlerin Katrin Göring-Eckardt hatte zunächst nur einen Wunsch: ""Ich hoffe, dass es was Anständiges zu essen gibt bei der Union."" ""Allen Beteiligten ist klar, dass wir Sonntag um 18.00 Uhr die Sache abschließen müssen"", sagte FDP-Vize Wolfgang Kubicki am Freitag nach Beratungen in Berlin. Nur die Grünen äußerten sich nicht so deutlich hinsichtlich einer Frist bis zum Sonntagabend. ""Ich appelliere jedenfalls an die beteiligten Parteien, dass sie zu Potte kommen sollen"", sagt er.",2017-11-17 21:05:55.000000,2017-11-18 20:52:19.781069
117,at.derstandard,International,http://derstandard.at/2000068054074/Harte-Verhandlungen-zu-Jamaika-Koalition-erwartet?ref=rss,Standard Verlagsgesellschaft M.B.H.,Deutsche Koalition - Jamaika-Verhandler gehen nach Klimaschutz-Poker in Feierabend,"Berlin – CDU, CSU, FDP und Grünen haben am frühen Samstagabend ihre Beratungen über eine nach den Parteifarben sogenannte Jamaika-Koalition auf Bundesebene in Deutschland beendet. An diesem Sonntagvormittag sollen sie fortgesetzt und im Laufe des Tages erfolgreich abgeschlossen werden. Nach Angaben von Teilnehmern gibt es bei den Themen Landwirtschaft, Wirtschaft und Verkehr Fortschritte. Bei der Migration stehe immer noch das Thema Familiennachzug für Flüchtlinge als größter Brocken im Weg. Sollten die noch bestehenden Differenzen bei den Beratungen unter Federführung von Kanzlerin und CDU-Chefin Angela Merkel nicht zu überbrücken sein, droht ein Scheitern der Verhandlungen. Die Parteien sind sich nach den Worten von CDU-Vize Thomas Strobl beim Thema Wirtschaft ""im Grunde einig"". Grünen-Chefin Simone Peter äußerte sich zurückhaltend zum bisherigen Verlauf der über das Wochenende verlängerten Sondierungsgespräche. Die Energiepolitik ist Teil des Streitthemas Klimaschutz, über das CDU, CSU, FDP und Grüne am Samstag berieten. Aus Verhandlungskreisen hieß es, dass weiter um die für den Klimaschutz zentrale Kohleverstromung gerungen wurde. Nach den Worten von CSU-Chef Horst Seehofer könnten die Sondierungen anders als geplant nicht am Sonntag um 18.00 Uhr beendet werden.",2017-11-18 10:24:49.000000,2017-11-18 20:52:16.597663
42,at.derstandard,International,http://derstandard.at/2000068030834/Von-Paris-ueber-Riad-nach-Beirut-Hariris-moegliche-Rueckkehr-loest?ref=rss,Standard Verlagsgesellschaft M.B.H.;Gudrun Harrer,"Harrers Analysen - Riad, Paris, Beirut: Hariris mögliche Rückkehr löst die Libanon-Krise nicht","Aber wie es dann weitergehen sollte, war die große Frage: Libanesische Medien meldeten Samstagvormittag, dass Hariri von Paris aus mit Präsident Michel Aoun telefoniert und angekündigt habe, dass er am Mittwoch nach Beirut weiterreisen werde. Ob er dort Aoun, wie von diesem verlangt, sein Rücktrittsgesuch persönlich überreichen würde, war zunächst nicht bekannt. Aoun hat aber auch bereits klargemacht, dass er Hariri in diesem Fall mit der Führung einer Übergangsregierung betrauen will. Aber dass Hariri nicht direkt in den Libanon fliegt, sondern zuerst nach Frankreich, scheint die Vermutung vom saudischen Zwang auch nicht zu widerlegen, sondern sogar zu bestätigen: Es sah so aus, dass die Saudis nur nach intensivem Lobbying Frankreichs, das vergangene Woche mit einem ungeplanten Besuch von Präsident Emmanuel Macron in Riad begann, Hariri gehen ließen. Le Monde titelte am Samstag, dass Frankreich Saudi-Arabien dadurch einen gesichtswahrenden Ausstieg ermöglicht habe. Aber selbst wenn Hariri im Libanon zurück ist: Die Probleme für das Land sind damit nicht ausgeräumt. Frankreich hat enge historische Beziehungen zum Libanon sowie gute politische und wirtschaftliche Verbindungen zu Saudi-Arabien. Dieser hat inzwischen seinen_Ton etwas gemäßigt: Der Libanon wolle keinen Konflikt mit Saudi-Arabien – das er zuvor beschuldigt hatte, Hariri ""gekidnappt"" zu haben. Im Ritz Carlton in Riad sitzen weiter die von ihm festgehaltenen Prinzen und Geschäftsleute. Die Gerüchte, dass Hariri vom Kronprinzen ebenfalls der unsauberen Geschäfte beschuldigt wird, halten sich.",2017-11-17 15:19:57.000000,2017-11-18 16:51:55.387785
41,at.derstandard,International,http://derstandard.at/2000068036002/Soziale-Rechte-EU-Regierungschefs-ueben-sich-in-Goeteborg-in-Symbolik?ref=rss,Standard Verlagsgesellschaft M.B.H.;Anna Giulia Fink Aus Göteborg,Göteborg - Soziale Rechte: EU-Regierungschefs üben sich in Symbolik,"Die Erklärung ist symbolisch von großer Bedeutung, ganz konkret jedoch verändert sie zunächst einmal: so gut wie gar nichts. Europas Sozialpolitik fällt nicht unter EU-Kompetenz, sondern ist Aufgabe der Nationalstaaten. Brüssel bleiben in diesem Feld weitgehend die Hände gebunden. Im November 1997 hatte es sich die EU eigentlich schon zum Vorhaben gemacht, einmal im Jahr ein informelles Treffen zu organisieren, das sich vorrangig der Sozial- und Beschäftigungspolitik in der Union widmet. 20 Jahre später war es nun in Göteborg so weit. Zwar ging es am Rande auch um den Brexit – im Zentrum aber stand nun erstmals die soziale Stütze der Union, die am Freitag Realität wurde. Österreichs Noch-Bundeskanzler Christian Kern ( SPÖ ) sprach von ""einem ersten positiven Schritt"", denn das Entscheidende sei, dass die ""soziale Agenda jetzt ganz oben auf der Prioritätenliste"" stehe. Bei aller parteipolitisch übergreifenden Einigkeit, die in Göteborg im Vordergrund stand, herrscht in der Frage, wie weit die EU nun auch auf sozialer Ebene zusammenrücken soll, nämlich alles andere als Einigkeit. Während sich etwa Kanzler Kern hinter die Reformpläne des französischen Präsidenten Emmanuel Macron gestellt und eine ""Koalition der Willigen"" gefordert hat, um die sozialen Säulen der Union zu diskutieren, geht sein vermutlicher Nachfolger im Amt eher in die entgegengesetzte Richtung: Sebastian Kurz ( ÖVP ) wünscht sich prinzipiell mehr Subsidiarität, auch in sozialen Fragen. Dass die deutsche Kanzlerin Angela Merkel wegen der Sondierungsgespräche ""bei einem so wichtigen Thema"" nicht nach Göteborg kommen konnte, nannte Kern ""bedauerlich"": ""Ich würde mir wünschen, dass die ausgestreckte Hand Macrons bei den Koalitionsverhandlungen ergriffen wird.""",2017-11-17 16:21:00.000000,2017-11-18 16:51:53.958821
36,at.derstandard,International,http://derstandard.at/2000068053712/EU-Haushalt-Einigung-auf-145-Millionen-an-Ausgaben-fuer-2018?ref=rss,Standard Verlagsgesellschaft M.B.H.,Haushalt - EU kürzt in Haushaltsverhandlungen Hilfen für Türkei,"Diese Gelder würden nur freigegeben, wenn die EU Fortschritte im Bereich der Rechtsstaatlichkeit feststelle. Die EU-Staats- und Regierungschefs hatten bei ihrem Gipfel im Oktober eine Kürzung verlangt. Sie reagierten damit auf das massive Vorgehen Ankaras gegen Regierungskritiker und eine insgesamt verschlechterte Menschenrechtslage. Die deutsche Bundeskanzlerin Angela Merkel hatte den Beschluss damals maßgeblich durchgesetzt. Insgesamt stehen für die Türkei dafür im siebenjährigen EU-Finanzzeitraum von 2014 bis 2020 rund 4,45 Milliarden Euro bereit. Nach 16-stündigen Verhandlungen in der Nacht zum Samstag einigte man sich auf Ausgaben von 144,7 Milliarden Euro. Der neue Haushalt biete ""genügend Spielraum, um auf unvorhersehbaren Bedarf zu reagieren"", erklärte Estlands Finanzstaatssekretär Märt Kivine, dessen Land derzeit den EU-Vorsitz innehat. Die Vereinbarung sei ""ein gutes Beispiel für maßvolle und vorausschauende Haushaltsführung"", erklärte der deutsche Finanzstaatssekretär Jens Spahn (CDU). Sie biete ""die nötige Flexibilität, um auf zukünftige Herausforderungen reagieren zu können"". Das Europaparlament hatte zum Auftakt der Verhandlungen noch 2,5 Milliarden Euro mehr gefordert.",2017-11-18 07:20:01.000000,2017-11-18 16:51:49.087775
33,at.derstandard,International,http://derstandard.at/2000068060008/Macron-Vertrauter-zum-Chef-der-franzoesischen-Regierungspartei-gewaehlt?ref=rss,Standard Verlagsgesellschaft M.B.H.,Frankreich - Macron-Vertrauter zum Chef der französischen Regierungspartei gewählt,"Lyon – Die Partei des französischen Präsidenten Emmanuel Macron hat den bisherigen Regierungssprecher Christophe Castaner zu ihrem neuen Chef gekürt. Ein Parteitag von ""La Republique En Marche"" wählte den 51-Jährigen am Samstag in Lyon einstimmig bei zwei Enthaltungen, wie die Gruppierung mitteilte. Castaner, der als Vertrauter Macrons gilt, war der einzige Kandidat. Er hat jetzt die Aufgabe, die junge Partei nach ihrem Durchmarsch an die Macht zu festigen und weiterzuentwickeln. In den Reihen von La Republique en Marche war vor dem Parteitag Kritik an mangelnder interner Demokratie laut geworden. Bemängelt wurde etwa, dass über die Parteispitze nicht in einer Urwahl aller Mitglieder abgestimmt wird. Macron hatte die Gruppierung im vergangenen Jahr bewusst als Gegenentwurf zu den Strukturen der traditionellen Parteien positioniert. Sie steht nun vor dem schwierigen Spagat, die Zwänge einer Regierungspartei mit ihrem Selbstverständnis als offene Bewegung zu vereinen. Macron war im Mai zum Präsidenten gewählt worden, im Juni eroberte seine Partei eine absolute Mehrheit in der Nationalversammlung. In den vergangenen Monaten war die Partei von einer Interims-Spitze gelenkt worden.",2017-11-18 10:46:21.000000,2017-11-18 16:51:45.643461
26,at.derstandard,International,http://derstandard.at/2000068054285/Mugabes-Partei-ruft-zu-Protesten-gegen-ihn-auf?ref=rss,Standard Verlagsgesellschaft M.B.H.,Großdemonstration - Simbabwe: Zehntausende fordern Abtritt Mugabes,"Großdemonstration in Harare: Demonstranten fordern Ende der Ära Mugabe – dessen Frau Grace solle nicht an die Macht kommen. Dessen Neffe beschwört das Durchhaltevermögen des ehemaligen Freiheitskämpfers: er werde lieber sterben als zurückzutreten. Am Nachmittag hat das Militär die Demonstranten daran gehindert, zu Mugabes Residenz ""Blue Roof"" im Zentrum der Hauptstadt vorzudringen. Soldaten blockierten am Samstag tausende Teilnehmer der Großkundgebung, die nur noch 200 Meter vom Tor zu dem Gebäude entfernt waren, wie ein AFP-Reporter berichtete. Seit dem Coup befindet sich Mugabe unter Hausarrest der Armee, die jedoch versicherte, ihn nicht stürzen zu wollen. Mugabes Gegner werfen ihm einen autoritären Regierungsstil vor und machen ihn für die grassierende Misswirtschaft verantwortlich. Einem Verwandten zufolge werde Mugabe gleichwohl trotz der Machtübernahme durch das Militär nicht zurücktreten. Zhuwao sprach von einem geheimen Ort aus mit Reuters und sagte, der 93-jährige Mugabe habe in den vergangenen Tagen kaum geschlafen, sei aber sonst bei guter Gesundheit. Der südafrikanische Präsident Jacob Zuma erklärte, sein Land unterstütze das Volk von Simbabwe. Zuma hatte abgekündigt, in seiner Eigenschaft als Vorsitzender der Entwicklungsgemeinschaft des südlichen Afrika einen Sondergesandten nach Simbabwe zu schicken.",2017-11-18 12:06:54.000000,2017-11-18 16:51:36.699292
25,at.derstandard,International,http://derstandard.at/2000068053889/Libanesischer-Premier-Hariri-in-Paris-eingetroffen?ref=rss,Standard Verlagsgesellschaft M.B.H.,Regierungskrise - Hariri will am Mittwoch nach Beirut zurückkehren,"Paris/Beirut/Riad – Der libanesische Ministerpräsident Saad Hariri ist am frühen Samstagmorgen von Saudi-Arabien kommend in Paris eingetroffen. Der französische Präsident Emmanuel Macron empfing Hariri schon wenige Stunden nach seiner Ankunft im Élysée-Palast zu einem Gespräch. Es folgte ein Mittagessen, zu dem später auch Hariris Familie hinzukam: allerdings nur Hariris Frau Lara, die ihn von Riad begleitete, und sein ältester Sohn Hussam, der aus Großbritannien angereist war. Joost Hiltermann, Nahost-Programmdirektor der angesehenen International Crisis Group, meldete per Twitter Zweifel daran an, ob die Familie komplett sei. Zwei von Hariris Kinder dürften in Riad zurückgeblieben sein, das meldete auch die New York Times. Hariri hatte am 4. November überraschend während eines Aufenthalts in Saudi-Arabien seinen Rücktritt erklärt und seitdem das Land nicht verlassen. Macron empfing Hariri ausdrücklich als Regierungschef des Libanon, weil dessen Rücktritt aus der Ferne von Präsident Aoun nicht angenommen worden war. Aus Protest gegen Äußerungen von Deutschlands Außenminister Sigmar Gabriel (SPD) zum Libanon ruft Saudi-Arabien seinen Botschafter aus Berlin zurück, dem deutschen Botschafter in Riad wird eine Protestnote überreicht. Gabriel werden aber auch Aussagen vorgeworfen, wonach Hariri gegen seinen Willen in Saudi-Arabien festgehalten worden sei. Seitdem wird auf Twitter unter dem Hashtag #GabrielTheLiar von saudischen Lobbyisten gegen Deutschland mobilisiert.",2017-11-18 12:08:29.000000,2017-11-18 16:51:35.696444
28,at.derstandard,Immobilien,http://derstandard.at/2000067953053/Lange-Bauverfahren-Kapazitaetsengpaesse-in-Wien?ref=rss,Standard Verlagsgesellschaft M.B.H.;Martin Putschögl,Wohnbau - Lange Bauverfahren: "Kapazitätsengpässe" in Wien,"16 Monate brauchte das Landesverwaltungsgericht, um im Bauvorhaben Hetzgasse 8 in zweiter Instanz ein Urteil zu sprechen. Dieses lautete vor wenigen Tagen: Der bereits begonnene Abriss des Gründerzeithauses darf nicht fortgesetzt werden. Wie berichtet, hat die Stadt Wien nämlich während der schon laufenden Arbeiten eine Schutzzone rund um das Haus beschlossen. ""Da gibt es nur sieben Richter für ganz Wien und eine durchschnittliche Verfahrensdauer von 15 Monaten."" Erst wenn die zweite Instanz ihren Sanktus gibt, kann zu bauen begonnen werden. Hier hat die Behörde viel mehr zu tun als noch vor zehn Jahren."" ""Bei der viel wichtigeren Endabnahme verlässt sich die Behörde ja auch auf private Ziviltechniker. Ulreich kämpft aber noch an einer anderen Front um Verbesserungen: bei der Wiener Bauordnung. Was da alles kommt, ist aber offen, es werde derzeit mit den Grünen darüber verhandelt. Dabei seien ohnehin ""um zigtausende Euro Vorkehrungen für Seilsicherungssysteme von uns zu bauen, über welche man sich bei Reparaturarbeiten abseilen kann"".",2017-11-18 12:00:00.000000,2017-11-18 16:51:38.777144
111,at.derstandard,Inland,http://derstandard.at/2000068069987/Innsbruck-Wahl-Heisz-mit-66-Prozent-zur-SP-Spitzenkandidatin-gewaehlt?ref=rss,Standard Verlagsgesellschaft M.B.H.,Gemeinderat - Innsbruck-Wahl: Heisz mit 66 Prozent zur SP-Spitzenkandidatin gewählt,"Innsbruck – Die frühere ""Tiroler Tageszeitung""-Journalistin Irene Heisz ist am Samstag beim Stadtparteitag der Innsbrucker SPÖ mit 66 Prozent der Delegiertenstimmen zur Spitzen- und Bürgermeisterkandidatin für die im kommenden April stattfindende Gemeinderatswahl gewählt worden. Der auf Platz Zwei kandidierende Stadtparteichef Helmut Buchacher erhielt ebenfalls 66 Prozent. Beide hatten keine Gegenkandidaten. Die Kandidatur von Heisz war innerparteilich nicht unumstritten. Die SPÖ befindet sich in einer Koalition mit der Bürgermeisterliste ""Für Innsbruck"", den Grünen und der ÖVP . Bei der Gemeinderatswahl im Jahr 2012 hatte die Stadtpartei eine Schlappe hinnehmen müssen. Sie verlor 5,2 Prozentpunkte und landete bei 14,5 Prozent und sechs Mandaten. (APA, 18.11.2017)",2017-11-18 17:51:21.000000,2017-11-18 20:52:01.805554
